run_key,true,pred,cas,hitk,cos_to_cn,cos_to_mci,cos_to_ad
Ours (Atlas+AnatDist)__seed42__fold0,1,2,0.287648,0.200000,0.945711,0.949939,0.974666
Ours (Atlas+AnatDist)__seed42__fold0,0,1,0.265888,0.200000,0.976290,0.974216,0.945732
Ours (Atlas+AnatDist)__seed42__fold0,0,0,0.263680,0.200000,0.975606,0.974151,0.936310
Ours (Atlas+AnatDist)__seed42__fold0,0,2,0.280095,0.200000,0.990589,0.992272,0.991902
Ours (Atlas+AnatDist)__seed42__fold0,1,0,0.259722,0.200000,0.974243,0.972327,0.938413
Ours (Atlas+AnatDist)__seed42__fold0,0,0,0.266063,0.200000,0.985722,0.983958,0.952853
Ours (Atlas+AnatDist)__seed42__fold0,1,1,0.279319,0.200000,0.996556,0.997102,0.984312
Ours (Atlas+AnatDist)__seed42__fold0,1,0,0.257702,0.200000,0.962279,0.959336,0.923872
Ours (Atlas+AnatDist)__seed42__fold0,0,0,0.265899,0.200000,0.980647,0.978699,0.951445
Ours (Atlas+AnatDist)__seed42__fold0,1,1,0.271333,0.200000,0.984037,0.982603,0.956430
Ours (Atlas+AnatDist)__seed42__fold0,2,2,0.285984,0.200000,0.988369,0.990818,0.994838
Ours (Atlas+AnatDist)__seed42__fold0,1,2,0.280448,0.200000,0.931930,0.936365,0.961403
Ours (Atlas+AnatDist)__seed42__fold1,0,1,0.256550,0.000000,0.989429,0.988668,0.975635
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.264359,0.200000,0.990769,0.991120,0.986675
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.259080,0.000000,0.988169,0.987881,0.978824
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.239974,0.000000,0.963582,0.960974,0.935601
Ours (Atlas+AnatDist)__seed42__fold1,1,0,0.251997,0.000000,0.977720,0.976206,0.960148
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.261301,0.000000,0.971055,0.969636,0.956652
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.247892,0.000000,0.948734,0.944361,0.911264
Ours (Atlas+AnatDist)__seed42__fold1,0,1,0.271653,0.200000,0.991887,0.991480,0.982112
Ours (Atlas+AnatDist)__seed42__fold1,1,0,0.243477,0.000000,0.959951,0.956363,0.927244
Ours (Atlas+AnatDist)__seed42__fold1,0,1,0.250259,0.000000,0.962850,0.959687,0.931343
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.263348,0.000000,0.989421,0.989477,0.983316
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.247644,0.000000,0.959925,0.957328,0.935246
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.256313,0.000000,0.969572,0.966991,0.941275
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.248046,0.000000,0.978875,0.976303,0.949830
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.264912,0.000000,0.966639,0.962916,0.932449
Ours (Atlas+AnatDist)__seed42__fold1,1,2,0.278594,0.200000,0.974864,0.977516,0.990051
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.259337,0.000000,0.981207,0.978698,0.955243
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.261051,0.000000,0.984586,0.982951,0.964928
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.247884,0.000000,0.970545,0.968130,0.946236
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.269314,0.000000,0.990711,0.990108,0.979563
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.272192,0.200000,0.955881,0.959521,0.977930
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.258193,0.000000,0.979517,0.977791,0.960040
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.253182,0.200000,0.983087,0.982462,0.969416
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.255868,0.000000,0.968580,0.966612,0.949127
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.257614,0.000000,0.971899,0.969857,0.951840
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.254282,0.000000,0.966917,0.965230,0.948886
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.268688,0.000000,0.989558,0.990681,0.991182
Ours (Atlas+AnatDist)__seed42__fold1,1,0,0.262954,0.200000,0.975712,0.973157,0.949631
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.271236,0.200000,0.962947,0.966182,0.982395
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.253566,0.000000,0.979706,0.977234,0.948769
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.255548,0.000000,0.979748,0.977235,0.952064
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.253559,0.000000,0.971203,0.968293,0.942367
Ours (Atlas+AnatDist)__seed42__fold1,1,0,0.258594,0.000000,0.979462,0.976548,0.948205
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.268726,0.200000,0.988856,0.988829,0.983532
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.244909,0.000000,0.959901,0.956984,0.930756
Ours (Atlas+AnatDist)__seed42__fold1,2,1,0.252548,0.000000,0.978256,0.975996,0.954563
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.245360,0.000000,0.954961,0.951193,0.921351
Ours (Atlas+AnatDist)__seed42__fold1,1,2,0.251819,0.200000,0.840572,0.845650,0.875359
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.261560,0.000000,0.984437,0.982940,0.967644
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.254513,0.000000,0.968313,0.965316,0.940971
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.235555,0.000000,0.951784,0.948464,0.918671
Ours (Atlas+AnatDist)__seed42__fold1,0,1,0.274220,0.200000,0.972866,0.969495,0.939593
Ours (Atlas+AnatDist)__seed42__fold1,1,0,0.252170,0.000000,0.973220,0.970230,0.943074
Ours (Atlas+AnatDist)__seed42__fold1,0,0,0.239334,0.000000,0.960187,0.956990,0.929576
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.251997,0.000000,0.976584,0.974133,0.953173
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.259308,0.000000,0.986049,0.985064,0.972286
Ours (Atlas+AnatDist)__seed42__fold1,0,1,0.256351,0.000000,0.989890,0.988540,0.970467
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.266665,0.000000,0.995009,0.994933,0.985100
Ours (Atlas+AnatDist)__seed42__fold1,2,2,0.265644,0.200000,0.891507,0.896333,0.923930
Ours (Atlas+AnatDist)__seed42__fold1,1,1,0.257522,0.000000,0.978482,0.975459,0.947680
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.259045,0.000000,0.994990,0.995589,0.985940
Ours (Atlas+AnatDist)__seed42__fold2,2,2,0.281006,0.000000,0.977854,0.981131,0.993450
Ours (Atlas+AnatDist)__seed42__fold2,2,1,0.271627,0.000000,0.989925,0.991896,0.995624
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.270111,0.000000,0.992687,0.994023,0.991348
Ours (Atlas+AnatDist)__seed42__fold2,1,0,0.271398,0.000000,0.992573,0.993496,0.986686
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.267563,0.000000,0.991909,0.992990,0.986982
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.263672,0.000000,0.992749,0.993939,0.991251
Ours (Atlas+AnatDist)__seed42__fold2,0,1,0.262806,0.000000,0.994131,0.995360,0.990144
Ours (Atlas+AnatDist)__seed42__fold2,1,0,0.262855,0.000000,0.994668,0.995250,0.986600
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.267938,0.000000,0.991886,0.992553,0.982697
Ours (Atlas+AnatDist)__seed42__fold2,1,0,0.267681,0.200000,0.992272,0.993323,0.987259
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.259261,0.000000,0.993143,0.993795,0.985218
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.264759,0.000000,0.991600,0.992243,0.984575
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.253557,0.000000,0.995174,0.995544,0.983157
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.262443,0.000000,0.994800,0.995632,0.988541
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.269319,0.200000,0.992754,0.993741,0.988128
Ours (Atlas+AnatDist)__seed42__fold2,2,2,0.281591,0.000000,0.978668,0.981787,0.994196
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.272511,0.000000,0.989634,0.991533,0.996040
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.266155,0.200000,0.992019,0.992758,0.984891
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.271102,0.200000,0.990481,0.991744,0.991402
Ours (Atlas+AnatDist)__seed42__fold2,2,2,0.272446,0.000000,0.985387,0.987953,0.995639
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.274754,0.000000,0.991988,0.993622,0.995985
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.252737,0.000000,0.995316,0.995618,0.982425
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.272769,0.000000,0.992122,0.993023,0.985817
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.253198,0.000000,0.988488,0.990010,0.987645
Ours (Atlas+AnatDist)__seed42__fold2,0,1,0.264638,0.200000,0.992799,0.993392,0.983437
Ours (Atlas+AnatDist)__seed42__fold2,2,2,0.286748,0.000000,0.980714,0.983815,0.996001
Ours (Atlas+AnatDist)__seed42__fold2,1,2,0.276262,0.000000,0.984880,0.987491,0.996418
Ours (Atlas+AnatDist)__seed42__fold2,1,0,0.259998,0.000000,0.993691,0.994313,0.984032
Ours (Atlas+AnatDist)__seed42__fold2,1,2,0.278972,0.000000,0.987367,0.989816,0.997732
Ours (Atlas+AnatDist)__seed42__fold2,2,1,0.272934,0.000000,0.990949,0.992554,0.995047
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.256890,0.000000,0.992852,0.994033,0.989147
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.259679,0.000000,0.996002,0.996525,0.987048
Ours (Atlas+AnatDist)__seed42__fold2,2,2,0.282076,0.000000,0.976749,0.980003,0.992445
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.260830,0.000000,0.989994,0.991050,0.986419
Ours (Atlas+AnatDist)__seed42__fold2,2,2,0.278081,0.000000,0.980515,0.983436,0.994148
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.268890,0.000000,0.992016,0.993512,0.991932
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.259563,0.000000,0.994275,0.995166,0.988354
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.269147,0.000000,0.994682,0.995617,0.989917
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.262919,0.000000,0.994329,0.994957,0.985004
Ours (Atlas+AnatDist)__seed42__fold2,0,1,0.259477,0.000000,0.993501,0.994675,0.991147
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.254570,0.000000,0.993951,0.994412,0.982109
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.259344,0.000000,0.992820,0.994308,0.990104
Ours (Atlas+AnatDist)__seed42__fold2,0,0,0.261335,0.000000,0.992813,0.993473,0.984140
Ours (Atlas+AnatDist)__seed42__fold2,1,2,0.274609,0.200000,0.978574,0.981635,0.992624
Ours (Atlas+AnatDist)__seed42__fold2,1,2,0.270755,0.000000,0.986622,0.989013,0.995100
Ours (Atlas+AnatDist)__seed42__fold2,0,1,0.264354,0.000000,0.989767,0.991745,0.993940
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.253858,0.000000,0.995003,0.995581,0.984283
Ours (Atlas+AnatDist)__seed42__fold2,2,2,0.280132,0.000000,0.981769,0.984767,0.996087
Ours (Atlas+AnatDist)__seed42__fold2,1,1,0.263643,0.000000,0.988912,0.990602,0.991553
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.284125,0.200000,0.995539,0.996820,0.993090
Ours (Atlas+AnatDist)__seed42__fold3,2,1,0.277421,0.200000,0.993193,0.994623,0.993033
Ours (Atlas+AnatDist)__seed42__fold3,2,2,0.274258,0.200000,0.975561,0.978465,0.991885
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.277576,0.200000,0.993257,0.994597,0.991398
Ours (Atlas+AnatDist)__seed42__fold3,1,0,0.286852,0.400000,0.995873,0.996872,0.989822
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.285411,0.400000,0.995103,0.996192,0.990761
Ours (Atlas+AnatDist)__seed42__fold3,1,0,0.284094,0.400000,0.995407,0.996777,0.994095
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.282769,0.200000,0.996220,0.997503,0.992960
Ours (Atlas+AnatDist)__seed42__fold3,1,0,0.284420,0.400000,0.995882,0.997059,0.992958
Ours (Atlas+AnatDist)__seed42__fold3,0,1,0.278890,0.200000,0.995891,0.997113,0.992480
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.271958,0.200000,0.989353,0.991105,0.992195
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.283818,0.400000,0.995778,0.996774,0.989965
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.284910,0.400000,0.996022,0.997190,0.993400
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.277278,0.200000,0.991950,0.993223,0.990074
Ours (Atlas+AnatDist)__seed42__fold3,1,2,0.280043,0.200000,0.993292,0.994701,0.993749
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.275778,0.200000,0.992114,0.993606,0.992642
Ours (Atlas+AnatDist)__seed42__fold3,2,0,0.282337,0.200000,0.996433,0.997406,0.990341
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.286344,0.400000,0.994722,0.995789,0.993109
Ours (Atlas+AnatDist)__seed42__fold3,0,1,0.279576,0.000000,0.995846,0.997047,0.992654
Ours (Atlas+AnatDist)__seed42__fold3,1,2,0.277718,0.200000,0.990017,0.991612,0.993815
Ours (Atlas+AnatDist)__seed42__fold3,2,1,0.279493,0.200000,0.990945,0.992515,0.993305
Ours (Atlas+AnatDist)__seed42__fold3,1,2,0.274272,0.200000,0.988436,0.990167,0.991917
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.274617,0.200000,0.990971,0.992591,0.992626
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.292338,0.200000,0.994597,0.994718,0.984262
Ours (Atlas+AnatDist)__seed42__fold3,1,2,0.278472,0.200000,0.987193,0.989333,0.995619
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.283372,0.400000,0.995863,0.997174,0.992961
Ours (Atlas+AnatDist)__seed42__fold3,2,1,0.276056,0.200000,0.991358,0.992979,0.992825
Ours (Atlas+AnatDist)__seed42__fold3,1,2,0.274234,0.200000,0.986698,0.988558,0.991477
Ours (Atlas+AnatDist)__seed42__fold3,1,2,0.273718,0.200000,0.982286,0.984496,0.992074
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.281894,0.200000,0.993101,0.994560,0.993990
Ours (Atlas+AnatDist)__seed42__fold3,2,2,0.282585,0.200000,0.986095,0.988639,0.996909
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.280998,0.200000,0.992253,0.993699,0.993039
Ours (Atlas+AnatDist)__seed42__fold3,1,0,0.283080,0.400000,0.995632,0.997008,0.993042
Ours (Atlas+AnatDist)__seed42__fold3,2,1,0.273821,0.200000,0.987708,0.989459,0.990345
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.284208,0.400000,0.994717,0.996102,0.993895
Ours (Atlas+AnatDist)__seed42__fold3,2,2,0.279885,0.200000,0.990823,0.992398,0.994512
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.281065,0.200000,0.996753,0.997611,0.989509
Ours (Atlas+AnatDist)__seed42__fold3,1,0,0.281689,0.200000,0.995811,0.997014,0.993181
Ours (Atlas+AnatDist)__seed42__fold3,1,0,0.285162,0.400000,0.995232,0.996590,0.993970
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.282509,0.400000,0.995524,0.996929,0.994061
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.282156,0.400000,0.995785,0.997048,0.992545
Ours (Atlas+AnatDist)__seed42__fold3,0,0,0.284394,0.400000,0.994861,0.996105,0.992267
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.276049,0.200000,0.993544,0.995036,0.992447
Ours (Atlas+AnatDist)__seed42__fold3,0,1,0.285156,0.200000,0.996205,0.996886,0.991240
Ours (Atlas+AnatDist)__seed42__fold3,1,2,0.271887,0.200000,0.986117,0.988071,0.991852
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.277550,0.000000,0.995721,0.996530,0.988310
Ours (Atlas+AnatDist)__seed42__fold3,0,1,0.282528,0.200000,0.996784,0.997651,0.991247
Ours (Atlas+AnatDist)__seed42__fold3,1,1,0.282281,0.200000,0.996493,0.997460,0.989614
Ours (Atlas+AnatDist)__seed42__fold3,2,2,0.272812,0.200000,0.980944,0.983246,0.991598
Ours (Atlas+AnatDist)__seed42__fold3,1,0,0.285282,0.400000,0.995665,0.996852,0.991938
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.233860,0.000000,0.976328,0.975182,0.946124
Ours (Atlas+AnatDist)__seed42__fold4,2,2,0.285879,0.200000,0.982496,0.984834,0.996274
Ours (Atlas+AnatDist)__seed42__fold4,2,2,0.307524,0.400000,0.967175,0.970121,0.991348
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.240819,0.000000,0.980010,0.979254,0.954563
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.260871,0.000000,0.990205,0.990981,0.986027
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.245324,0.000000,0.965057,0.963141,0.931369
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.245710,0.000000,0.983688,0.983459,0.965168
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.236130,0.000000,0.963605,0.961664,0.928318
Ours (Atlas+AnatDist)__seed42__fold4,1,2,0.276172,0.200000,0.987571,0.989327,0.994155
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.235096,0.000000,0.965517,0.963664,0.928736
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.264325,0.000000,0.991310,0.991831,0.983292
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.242843,0.000000,0.962956,0.962558,0.940729
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.241104,0.000000,0.965998,0.964196,0.929816
Ours (Atlas+AnatDist)__seed42__fold4,1,2,0.273817,0.000000,0.985620,0.987666,0.995035
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.274138,0.200000,0.987202,0.988375,0.987879
Ours (Atlas+AnatDist)__seed42__fold4,1,0,0.248246,0.000000,0.968408,0.967507,0.947597
Ours (Atlas+AnatDist)__seed42__fold4,2,1,0.263931,0.000000,0.989259,0.990318,0.988829
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.232745,0.000000,0.972640,0.971328,0.943303
Ours (Atlas+AnatDist)__seed42__fold4,0,1,0.245472,0.000000,0.979878,0.979637,0.957576
Ours (Atlas+AnatDist)__seed42__fold4,1,2,0.268581,0.000000,0.989436,0.990796,0.991870
Ours (Atlas+AnatDist)__seed42__fold4,2,1,0.227154,0.000000,0.963777,0.962306,0.927867
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.250953,0.000000,0.990196,0.990231,0.976512
Ours (Atlas+AnatDist)__seed42__fold4,1,0,0.263086,0.200000,0.980899,0.981075,0.971348
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.257670,0.000000,0.993693,0.994251,0.984060
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.255725,0.200000,0.981708,0.981381,0.963366
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.251742,0.000000,0.968767,0.967953,0.948104
Ours (Atlas+AnatDist)__seed42__fold4,2,1,0.258605,0.000000,0.989419,0.989394,0.975246
Ours (Atlas+AnatDist)__seed42__fold4,1,2,0.285704,0.400000,0.983176,0.985427,0.995755
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.255678,0.000000,0.989469,0.990262,0.982436
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.245852,0.000000,0.976173,0.976342,0.961286
Ours (Atlas+AnatDist)__seed42__fold4,2,2,0.284414,0.400000,0.982019,0.984329,0.995987
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.253799,0.000000,0.976401,0.976800,0.964796
Ours (Atlas+AnatDist)__seed42__fold4,1,0,0.242683,0.000000,0.973656,0.972636,0.943767
Ours (Atlas+AnatDist)__seed42__fold4,2,2,0.281090,0.400000,0.986248,0.988208,0.995182
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.239658,0.000000,0.973987,0.973120,0.948620
Ours (Atlas+AnatDist)__seed42__fold4,2,1,0.262434,0.200000,0.986112,0.987138,0.984701
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.236356,0.000000,0.956067,0.954030,0.917547
Ours (Atlas+AnatDist)__seed42__fold4,1,0,0.234586,0.000000,0.973517,0.972430,0.942716
Ours (Atlas+AnatDist)__seed42__fold4,1,2,0.290670,0.400000,0.969990,0.973029,0.992816
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.255113,0.000000,0.980260,0.979404,0.957653
Ours (Atlas+AnatDist)__seed42__fold4,0,1,0.235016,0.000000,0.969596,0.968739,0.940450
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.231980,0.000000,0.952168,0.950372,0.917351
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.253874,0.000000,0.987780,0.988427,0.978760
Ours (Atlas+AnatDist)__seed42__fold4,0,0,0.232574,0.000000,0.956607,0.954407,0.915732
Ours (Atlas+AnatDist)__seed42__fold4,1,0,0.229012,0.000000,0.977640,0.976405,0.950359
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.231819,0.000000,0.973231,0.972394,0.943818
Ours (Atlas+AnatDist)__seed42__fold4,0,1,0.245287,0.000000,0.967278,0.966125,0.943005
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.250345,0.000000,0.989370,0.989822,0.979743
Ours (Atlas+AnatDist)__seed42__fold4,2,2,0.291005,0.400000,0.974096,0.976869,0.994263
Ours (Atlas+AnatDist)__seed42__fold4,1,1,0.238074,0.000000,0.988151,0.987875,0.966753
Ours (Atlas+AnatDist)__seed486__fold0,2,2,0.288273,0.400000,0.987266,0.989512,0.996906
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.289252,0.200000,0.993416,0.992514,0.975602
Ours (Atlas+AnatDist)__seed486__fold0,1,0,0.268025,0.000000,0.995480,0.994604,0.974397
Ours (Atlas+AnatDist)__seed486__fold0,2,1,0.282872,0.200000,0.986670,0.989172,0.996298
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.267500,0.000000,0.994853,0.995025,0.983356
Ours (Atlas+AnatDist)__seed486__fold0,0,1,0.274796,0.000000,0.996334,0.996394,0.983796
Ours (Atlas+AnatDist)__seed486__fold0,2,2,0.286407,0.000000,0.988660,0.990713,0.996773
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.274297,0.200000,0.994680,0.995333,0.988996
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.279536,0.000000,0.993928,0.993888,0.982207
Ours (Atlas+AnatDist)__seed486__fold0,1,2,0.285898,0.400000,0.985290,0.987956,0.997310
Ours (Atlas+AnatDist)__seed486__fold0,2,2,0.284943,0.200000,0.983222,0.986069,0.996973
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.275659,0.200000,0.993386,0.994784,0.991617
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.273244,0.200000,0.993628,0.994784,0.989661
Ours (Atlas+AnatDist)__seed486__fold0,2,1,0.284029,0.400000,0.992424,0.993612,0.992047
Ours (Atlas+AnatDist)__seed486__fold0,2,2,0.280968,0.200000,0.982716,0.985587,0.996672
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.266026,0.000000,0.986437,0.984480,0.957962
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.276925,0.200000,0.994444,0.994764,0.985133
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.295626,0.400000,0.987797,0.987330,0.977542
Ours (Atlas+AnatDist)__seed486__fold0,2,0,0.284715,0.200000,0.993933,0.994451,0.987788
Ours (Atlas+AnatDist)__seed486__fold0,0,1,0.268758,0.000000,0.994437,0.994018,0.979826
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.276737,0.000000,0.992695,0.991956,0.977253
Ours (Atlas+AnatDist)__seed486__fold0,2,2,0.281730,0.200000,0.983925,0.986802,0.996521
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.281342,0.000000,0.995912,0.996480,0.989358
Ours (Atlas+AnatDist)__seed486__fold0,0,1,0.284398,0.400000,0.990842,0.992120,0.992934
Ours (Atlas+AnatDist)__seed486__fold0,0,1,0.289778,0.400000,0.988952,0.990929,0.996176
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.287406,0.200000,0.994676,0.994714,0.983448
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.270654,0.200000,0.987619,0.986108,0.968148
Ours (Atlas+AnatDist)__seed486__fold0,0,1,0.285920,0.000000,0.992467,0.993974,0.994593
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.278937,0.200000,0.994800,0.995394,0.987605
Ours (Atlas+AnatDist)__seed486__fold0,1,0,0.285867,0.200000,0.994215,0.994816,0.988030
Ours (Atlas+AnatDist)__seed486__fold0,2,2,0.286564,0.200000,0.981023,0.984061,0.997076
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.294473,0.400000,0.989483,0.991091,0.994502
Ours (Atlas+AnatDist)__seed486__fold0,2,0,0.284077,0.000000,0.989098,0.990314,0.991483
Ours (Atlas+AnatDist)__seed486__fold0,0,0,0.273414,0.000000,0.994676,0.994295,0.979326
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.284045,0.200000,0.993246,0.993760,0.987926
Ours (Atlas+AnatDist)__seed486__fold0,1,0,0.275389,0.000000,0.993549,0.993112,0.979607
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.288889,0.400000,0.991247,0.992400,0.991905
Ours (Atlas+AnatDist)__seed486__fold0,1,2,0.285808,0.200000,0.984006,0.986718,0.996557
Ours (Atlas+AnatDist)__seed486__fold0,1,2,0.286325,0.200000,0.985524,0.988149,0.997395
Ours (Atlas+AnatDist)__seed486__fold0,1,2,0.283824,0.200000,0.985140,0.987847,0.997251
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.273194,0.000000,0.995830,0.995732,0.982681
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.284078,0.000000,0.992328,0.991764,0.978389
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.280090,0.200000,0.991494,0.993050,0.994353
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.277090,0.000000,0.994892,0.995385,0.984673
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.270362,0.000000,0.994840,0.994410,0.980253
Ours (Atlas+AnatDist)__seed486__fold0,2,2,0.288170,0.200000,0.986531,0.988933,0.997626
Ours (Atlas+AnatDist)__seed486__fold0,1,0,0.294224,0.400000,0.990925,0.991594,0.989683
Ours (Atlas+AnatDist)__seed486__fold0,2,1,0.290317,0.400000,0.989806,0.991600,0.993634
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.275228,0.200000,0.994569,0.994490,0.981301
Ours (Atlas+AnatDist)__seed486__fold0,1,1,0.282511,0.200000,0.995053,0.994933,0.983115
Ours (Atlas+AnatDist)__seed486__fold1,2,2,0.269622,0.000000,0.992019,0.993879,0.994909
